"dauid","ctuid"
"48110421","8350075.10"
"48112345","8350156.00"
"48110108","8350060.01"
"48110736","8350090.01"
"48112196","8350141.02"
"48111945","8350121.03"
"48080156","8300011.00"
"48111534","8350075.03"
"48110355","8350070.00"
"48110771","8350040.00"
"48111452","8350073.00"
"48111917","8350120.03"
"48111936","8350121.04"
"48110194","8350047.00"
"48080154","8300011.00"
"48080153","8300011.00"
"48111145","8350027.00"
"48111152","8350006.13"
"48111017","8350006.17"
"48110329","8350072.00"
"48111644","8350101.02"
"48111645","8350101.02"
"48111646","8350101.02"
"48111618","8350104.13"
"48111588","8350075.11"
"48111150","8350006.15"
"48110424","8350075.10"
"48111169","8350006.15"
"48110198","8350047.00"
"48110093","8350058.00"
"48110086","8350058.00"
"48110127","8350044.00"
"48110882","8350003.00"
"48110092","8350058.00"
"48110894","8350004.01"
"48110980","8350005.08"
"48111952","8350121.06"
"48111928","8350121.02"
"48111923","8350120.02"
"48111957","8350121.06"
"48080122","8300014.00"
"48110334","8350071.00"
"48110215","8350044.00"
"48080496","8300016.02"
"48111505","8350044.00"
"48110402","8350075.07"
"48110233","8350053.00"
"48111097","8350052.02"
"48110806","8350043.00"
"48110103","8350057.00"
"48080107","8300015.00"
"48080160","8300013.00"
"48080103","8300013.00"
"48110753","8350019.02"
"48112022","8350166.02"
"48110373","8350071.00"
"48110754","8350019.02"
"48110364","8350060.02"
"48112102","8350104.18"
"48080126","8300015.00"
"48112290","8350033.01"
"48080123","8300014.00"
"48112316","8350032.01"
"48110267","8350078.02"
"48110793","8350042.01"
"48110261","8350068.02"
"48112099","8350104.16"
"48112343","8350104.16"
"48111305","8350014.00"
"48110837","8350014.00"
"48110751","8350020.00"
"48111908","8350140.07"
"48111900","8350120.08"
"48112424","8350140.08"
"48110790","8350019.01"
"48111001","8350007.02"
"48111113","8350065.02"
"48112231","8350079.03"
"48111013","8350006.18"
"48111108","8350065.01"
"48111268","8350029.00"
"48110999","8350007.02"
"48110244","8350066.01"
"48112324","8350006.14"
"48111793","8350155.00"
"48110191","8350047.00"
"48110223","8350054.00"
"48110992","8350005.01"
"48110190","8350047.00"
"48112289","8350033.01"
"48111796","8350155.00"
"48112101","8350104.15"
"48112096","8350104.16"
"48111183","8350026.01"
"48110202","8350046.00"
"48111041","8350007.01"
"48111042","8350008.02"
"48111061","8350008.02"
"48112302","8350153.02"
"48112371","8350154.00"
"48110895","8350004.01"
"48111022","8350006.08"
"48111725","8350152.00"
"48111055","8350009.00"
"48111603","8350101.01"
"48112149","8350006.04"
"48111914","8350140.08"
"48111283","8350023.00"
"48111890","8350120.08"
"48110150","8350033.02"
"48111792","8350155.00"
"48111059","8350009.00"
"48111103","8350064.01"
"48110238","8350063.00"
"48110254","8350067.02"
"48110415","8350075.10"
"48111797","8350155.00"
"48110377","8350073.00"
"48111794","8350155.00"
"48110252","8350067.02"
"48111331","8350005.09"
"48110375","8350071.00"
"48111576","8350110.01"
"48110376","8350073.00"
"48110796","8350042.01"
"48110133","8350034.00"
"48110199","8350047.00"
"48111578","8350110.01"
"48110401","8350075.07"
"48110400","8350075.07"
"48111598","8350075.12"
"48110699","8350090.22"
"48110339","8350070.00"
"48110330","8350072.00"
"48111734","8350153.02"
"48080101","8300014.00"
"48080168","8300012.00"
"48111735","8350153.02"
"48110425","8350075.10"
"48111517","8350090.21"
"48110332","8350070.00"
"48110179","8350031.00"
"48111599","8350075.12"
"48111589","8350075.12"
"48111855","8350164.04"
"48111856","8350164.04"
"48110180","8350031.00"
"48112018","8350165.03"
"48111979","8350006.09"
"48111016","8350006.17"
"48110328","8350072.00"
"48110255","8350067.02"
"48111592","8350075.11"
"48111634","8350101.01"
"48110426","8350075.10"
"48111455","8350073.00"
"48110195","8350047.00"
"48110396","8350075.08"
"48110896","8350004.01"
"48110981","8350005.08"
"48110881","8350003.00"
"48111208","8350005.07"
"48110893","8350003.00"
"48110984","8350005.07"
"48111956","8350121.06"
"48111857","8350161.01"
"48080112","8300016.03"
"48080113","8300016.03"
"48080492","8300016.03"
"48112274","8350075.12"
"48111570","8350110.02"
"48111568","8350110.02"
"48110098","8350043.00"
"48110210","8350044.00"
"48111046","8350007.02"
"48111094","8350053.00"
"48111182","8350026.01"
"48110169","8350032.01"
"48112293","8350033.01"
"48110394","8350075.08"
"48080105","8300013.00"
"48080104","8300013.00"
"48080159","8300013.00"
"48111469","8350073.00"
"48112175","8350104.18"
"48080125","8300015.00"
"48080110","8300016.03"
"48111174","8350006.05"
"48111527","8350006.05"
"48080500","8300016.03"
"48111110","8350065.02"
"48080493","8300016.02"
"48080118","8300016.03"
"48110144","8350033.02"
"48111609","8350102.00"
"48110758","8350037.00"
"48110757","8350037.00"
"48110879","8350003.00"
"48111909","8350140.07"
"48111610","8350102.00"
"48111933","8350121.02"
"48111951","8350121.06"
"48111967","8350120.02"
"48111858","8350161.01"
"48110183","8350048.00"
"48110417","8350075.09"
"48112092","8350104.15"
"48110263","8350068.01"
"48111063","8350008.02"
"48111131","8350050.00"
"48110187","8350048.00"
"48111138","8350028.00"
"48110384","8350059.00"
"48110095","8350059.00"
"48110102","8350059.00"
"48110216","8350055.00"
"48110091","8350058.00"
"48110120","8350056.00"
"48110326","8350076.01"
"48110352","8350077.01"
"48111461","8350075.02"
"48111471","8350075.02"
"48112057","8350165.04"
"48111585","8350140.06"
"48110325","8350076.01"
"48110350","8350077.01"
"48111462","8350075.02"
"48111586","8350140.06"
"48110345","8350077.01"
"48111090","8350049.00"
"48110269","8350078.02"
"48111111","8350065.02"
"48111478","8350078.06"
"48110268","8350078.02"
"48110270","8350078.02"
"48110273","8350078.06"
"48110298","8350078.05"
"48110271","8350121.09"
"48111537","8350078.06"
"48110321","8350076.02"
"48110323","8350076.02"
"48111442","8350075.02"
"48110319","8350076.02"
"48110965","8350001.07"
"48111521","8350104.25"
"48110958","8350001.07"
"48110955","8350002.05"
"48110954","8350002.05"
"48110932","8350001.06"
"48110933","8350001.06"
"48111503","8350002.04"
"48111520","8350002.04"
"48111519","8350002.04"
"48112200","8350141.02"
"48111304","8350021.00"
"48110830","8350020.00"
"48111295","8350021.00"
"48110821","8350037.00"
"48111303","8350021.00"
"48110299","8350078.01"
"48111479","8350078.02"
"48110760","8350037.00"
"48111296","8350021.00"
"48111854","8350164.04"
"48112156","8350022.00"
"48111297","8350021.00"
"48111294","8350021.00"
"48110094","8350058.00"
"48110097","8350059.00"
"48111306","8350014.00"
"48111818","8350160.01"
"48110956","8350001.07"
"48110349","8350077.01"
"48110756","8350037.00"
"48111163","8350006.13"
"48080080","8300007.00"
"48080077","8300008.03"
"48080078","8300007.00"
"48111134","8350028.00"
"48080076","8300007.00"
"48112325","8350006.14"
"48110119","8350056.00"
"48110099","8350059.00"
"48110256","8350067.02"
"48110331","8350069.00"
"48110322","8350076.02"
"48110346","8350077.01"
"48110259","8350068.02"
"48110340","8350069.00"
"48111448","8350075.03"
"48110385","8350059.00"
"48110353","8350069.00"
"48110257","8350068.02"
"48110327","8350076.01"
"48111457","8350075.01"
"48111593","8350075.11"
"48111447","8350075.02"
"48111089","8350049.00"
"48111039","8350007.01"
"48112150","8350006.04"
"48111065","8350025.00"
"48111058","8350009.00"
"48110152","8350032.02"
"48111035","8350007.01"
"48111037","8350007.01"
"48110154","8350032.02"
"48110089","8350058.00"
"48111029","8350006.08"
"48111027","8350006.08"
"48111064","8350025.00"
"48110151","8350033.01"
"48110342","8350069.00"
"48112148","8350006.03"
"48111827","8350163.06"
"48111830","8350163.06"
"48111880","8350161.02"
"48111655","8350105.05"
"48111666","8350105.04"
"48111659","8350104.12"
"48111665","8350105.05"
"48111628","8350100.00"
"48080158","8300011.00"
"48080082","8300007.00"
"48111026","8350006.08"
"48111129","8350028.00"
"48111278","8350050.00"
"48080075","8300006.00"
"48110185","8350053.00"
"48111271","8350049.00"
"48111091","8350049.00"
"48080146","8300004.00"
"48111130","8350050.00"
"48080074","8300008.02"
"48111270","8350049.00"
"48110184","8350048.00"
"48111299","8350021.00"
"48110827","8350035.00"
"48111313","8350020.00"
"48111302","8350021.00"
"48110779","8350041.00"
"48111317","8350036.00"
"48111312","8350020.00"
"48112111","8350038.00"
"48112153","8350022.00"
"48112112","8350038.00"
"48111316","8350035.00"
"48080114","8300015.00"
"48110351","8350077.01"
"48111460","8350075.02"
"48111119","8350078.03"
"48111443","8350075.02"
"48111875","8350161.02"
"48110288","8350078.09"
"48112215","8350121.09"
"48111863","8350162.01"
"48111826","8350163.06"
"48111434","8350078.09"
"48110287","8350078.08"
"48111807","8350156.00"
"48111873","8350161.02"
"48111886","8350164.04"
"48111811","8350160.01"
"48110217","8350055.00"
"48112225","8350104.27"
"48110218","8350055.00"
"48110104","8350059.00"
"48111047","8350007.02"
"48111978","8350006.09"
"48111678","8350105.04"
"48111677","8350105.03"
"48111023","8350006.08"
"48112109","8350038.00"
"48111298","8350021.00"
"48110155","8350032.02"
"48111066","8350025.00"
"48111021","8350006.08"
"48111812","8350160.01"
"48111541","8350104.25"
"48110822","8350036.00"
"48110968","8350104.25"
"48112155","8350022.00"
"48110826","8350036.00"
"48112113","8350038.00"
"48111300","8350021.00"
"48110186","8350053.00"
"48111314","8350035.00"
"48110118","8350056.00"
"48110121","8350056.00"
"48111729","8350152.00"
"48111727","8350152.00"
"48111726","8350152.00"
"48111728","8350152.00"
"48110153","8350032.02"
"48112108","8350038.00"
"48111653","8350104.02"
"48110272","8350078.06"
"48110274","8350078.06"
"48080458","8300008.03"
"48111006","8350006.06"
"48110290","8350078.05"
"48110292","8350078.09"
"48080455","8300008.03"
"48110277","8350078.03"
"48110289","8350078.05"
"48112382","8350162.03"
"48111876","8350161.02"
"48110444","8350078.07"
"48111036","8350007.01"
"48110158","8350032.02"
"48110286","8350078.08"
"48111496","8350078.03"
"48111038","8350026.02"
"48111502","8350006.05"
"48080102","8300013.00"
"48111158","8350028.00"
"48110317","8350076.02"
"48110306","8350077.02"
"48110320","8350076.02"
"48110348","8350077.02"
"48080079","8300007.00"
"48110829","8350020.00"
"48111301","8350021.00"
"48110823","8350036.00"
"48111731","8350154.00"
"48110824","8350036.00"
"48112029","8350166.02"
"48110344","8350077.01"
"48110316","8350076.02"
"48110347","8350077.02"
"48112030","8350166.02"
"48110305","8350077.02"
"48111828","8350163.06"
"48111829","8350163.06"
"48112151","8350006.04"
"48110957","8350001.06"
"48110948","8350002.04"
"48110949","8350004.02"
"48111518","8350002.04"
"48110943","8350002.03"
"48110936","8350001.02"
"48080083","8300001.02"
"48080456","8300008.03"
"48111533","8350075.03"
"48111062","8350008.02"
"48111024","8350006.08"
"48110145","8350033.02"
"48110828","8350020.00"
"48112090","8350104.19"
"48110759","8350037.00"
"48110937","8350002.03"
"48110924","8350001.03"
"48110950","8350004.02"
"48110266","8350078.02"
"48110449","8350078.07"
"48110280","8350078.08"
"48110281","8350078.08"
"48110264","8350068.01"
"48110867","8350023.00"
"48111052","8350009.00"
"48111311","8350012.02"
"48110855","8350012.01"
"48110857","8350012.02"
"48110871","8350011.00"
"48111322","8350010.00"
"48111050","8350008.01"
"48111051","8350009.00"
"48110998","8350007.02"
"48111320","8350010.00"
"48111321","8350010.00"
"48110869","8350011.00"
"48110856","8350012.01"
"48110877","8350011.00"
"48111325","8350010.00"
"48110873","8350011.00"
"48111045","8350008.01"
"48110876","8350011.00"
"48110854","8350012.01"
"48111323","8350010.00"
"48110862","8350013.00"
"48110866","8350023.00"
"48110868","8350023.00"
"48112159","8350022.00"
"48111319","8350023.00"
"48112154","8350022.00"
"48112158","8350022.00"
"48110870","8350011.00"
"48111288","8350023.00"
"48110859","8350013.00"
"48110858","8350013.00"
"48110878","8350011.00"
"48110875","8350011.00"
"48111309","8350013.00"
"48110874","8350011.00"
"48110860","8350013.00"
"48111324","8350010.00"
"48110872","8350011.00"
"48110861","8350013.00"
"48061193","8250002.02"
"48061192","8250002.02"
"48061186","8250035.01"
"48061586","8250002.02"
"48061187","8250035.01"
"48061585","8250002.02"
"48061185","8250035.01"
"48060911","8250036.02"
"48061174","8250037.00"
"48061175","8250038.21"
"48062027","8250038.20"
"48060912","8250036.02"
"48060906","8250035.02"
"48061163","8250036.02"
"48060913","8250036.02"
"48060910","8250035.02"
"48020308","8100104.00"
"48062264","8250038.20"
"48061164","8250037.00"
"48020130","8100004.00"
"48020296","8100105.00"
"48061116","8250038.25"
"48060962","8250038.11"
"48062008","8250038.24"
"48061487","8250038.14"
"48061115","8250038.25"
"48060961","8250038.13"
"48060958","8250038.13"
"48060957","8250038.13"
"48061117","8250038.25"
"48062258","8250038.24"
"48060959","8250038.13"
"48061497","8250038.13"
"48061138","8250038.06"
"48061150","8250002.02"
"48061145","8250002.02"
"48061188","8250035.01"
"48061180","8250035.01"
"48061183","8250035.01"
"48061155","8250036.01"
"48061154","8250036.01"
"48061157","8250036.01"
"48061156","8250036.01"
"48061153","8250036.01"
"48060921","8250039.00"
"48060993","8250038.05"
"48060986","8250038.04"
"48062030","8250038.20"
"48061022","8250038.02"
"48061181","8250035.02"
"48060995","8250038.05"
"48061168","8250037.00"
"48060994","8250038.05"
"48062015","8250203.00"
"48061043","8250038.23"
"48061038","8250038.23"
"48060969","8250038.10"
"48062414","8250204.03"
"48060972","8250038.10"
"48020111","8100008.00"
"48061042","8250038.12"
"48060968","8250038.10"
"48061052","8250038.12"
"48061040","8250038.12"
"48060974","8250038.10"
"48060981","8250039.00"
"48060966","8250038.10"
"48062116","8250206.05"
"48062114","8250206.05"
"48062115","8250206.05"
"48061733","8250206.10"
"48062464","8250202.00"
"48062104","8250201.02"
"48062469","8250202.00"
"48020293","8100100.01"
"48020288","8100102.00"
"48020287","8100102.00"
"48020295","8100100.01"
"48020311","8100104.00"
"48020317","8100104.00"
"48020134","8100009.00"
"48020108","8100005.00"
"48020102","8100006.00"
"48061170","8250039.00"
"48061184","8250035.01"
"48061009","8250038.02"
"48061140","8250038.06"
"48061171","8250039.00"
"48060988","8250038.04"
"48060922","8250039.00"
"48061058","8250038.14"
"48061059","8250038.14"
"48020116","8100005.00"
"48020129","8100004.00"
"48020133","8100009.00"
"48020314","8100104.00"
"48020313","8100104.00"
"48020118","8100002.00"
"48020132","8100005.00"
"48020160","8100019.00"
"48020137","8100008.00"
"48020110","8100008.00"
"48020136","8100009.00"
"48020103","8100006.00"
"48020305","8100100.02"
"48020105","8100006.00"
"48020104","8100006.00"
"48020106","8100006.00"
"48061069","8250038.17"
"48061630","8250038.28"
"48060950","8250038.15"
"48061077","8250038.28"
"48061085","8250038.18"
"48061080","8250038.28"
"48061674","8250038.18"
"48062002","8250038.27"
"48061084","8250038.18"
"48062016","8250203.00"
"48062019","8250203.00"
"48020117","8100005.00"
"48061162","8250036.02"
"48020310","8100104.00"
"48062029","8250038.20"
"48020319","8100100.02"
"48061177","8250038.21"
"48061082","8250038.18"
"48062293","8250038.33"
"48061191","8250002.02"
"48060991","8250038.04"
"48061010","8250038.02"
"48060990","8250038.04"
"48061967","8250204.03"
"48061139","8250038.06"
"48061031","8250038.04"
"48061125","8250038.22"
"48061051","8250038.12"
"48060973","8250038.10"
"48062260","8250038.24"
"48060967","8250038.10"
"48061492","8250038.11"
"48061054","8250038.12"
"48062011","8250038.24"
"48061053","8250038.12"
"48061493","8250038.11"
"48061489","8250038.10"
"48062441","8250202.00"
"48061723","8250202.00"
"48061721","8250202.00"
"48061722","8250202.00"
"48061165","8250037.00"
"48020157","8100018.00"
"48020156","8100018.00"
"48061169","8250038.04"
"48061021","8250038.02"
"48061011","8250038.02"
"48061141","8250038.06"
"48061173","8250039.00"
"48061159","8250036.02"
"48061020","8250038.02"
"48061030","8250038.04"
"48061001","8250038.21"
"48061160","8250036.02"
"48061161","8250036.02"
"48061966","8250204.03"
"48062103","8250201.02"
"48020151","8100018.00"
"48020152","8100018.00"
"48020309","8100104.00"
"48020135","8100009.00"
"48020099","8100008.00"
"48061079","8250038.28"
"48061081","8250038.18"
"48061094","8250038.18"
"48061095","8250038.18"
"48061986","8250038.33"
"48061097","8250038.30"
"48061096","8250038.30"
"48061099","8250038.30"
"48061106","8250038.29"
"48062375","8250038.30"
"48062376","8250038.30"
"48061055","8250038.12"
"48061122","8250038.25"
"48061123","8250038.25"
"48061490","8250038.10"
"48060965","8250038.10"
"48061491","8250038.11"
"48020239","8100018.00"
"48020307","8100104.00"
"48020114","8100005.00"
"48020115","8100005.00"
"48020304","8100010.00"
"48020207","8100019.00"
"48020240","8100019.00"
"48020306","8100100.02"
"48020289","8100102.00"
"48062476","8250206.11"
"48061023","8250038.03"
"48061135","8250038.06"
"48061012","8250038.02"
"48061133","8250038.06"
"48061494","8250038.11"
"48061124","8250038.14"
"48061609","8250038.11"
"48062010","8250038.24"
"48061057","8250038.14"
"48062009","8250038.24"
"48062092","8250201.02"
"48062263","8250038.20"
"48020101","8100006.00"
"48060963","8250038.11"
"48020167","8100020.01"
"48060998","8250038.21"
